Season,Week,Rk,Team,Conference,W,L,NetRtg,AdjRtg,AdjRk,Win %,PyW %,Luck,Luck Z,Ortg,DRtg,PF,PA,ODrives,DDrives,SOS,SOS rank
2024,12,5,Texas,SEC,9,1,208.834,171.812,7,0.900,0.941,-0.041,-0.222,303.279,94.444,370,119,122,126,19.946,61
2024,12,6,Penn State,Big Ten,9,1,192.086,186.872,4,0.900,0.919,-0.019,-0.094,320.388,128.302,330,136,103,106,30.861,52
2024,12,7,Ole Miss,SEC,7,2,185.321,186.427,5,0.778,0.938,-0.160,-0.909,303.670,118.349,331,129,109,109,35.021,48
2024,12,8,Tulane,American Athletic,8,2,182.619,106.002,22,0.800,0.774,0.026,0.164,335.897,153.279,393,187,117,122,-37.091,95
2024,12,9,Oregon,Big Ten,10,0,172.727,200.889,2,1.000,0.918,0.082,0.488,317.273,144.545,349,159,110,110,31.509,51
2024,12,10,Alabama,SEC,7,2,166.595,198.102,3,0.778,0.911,-0.133,-0.752,306.250,139.655,343,162,112,116,75.868,6
2024,12,11,Miami,ACC,8,1,159.704,143.493,11,0.889,0.783,0.106,0.628,375.238,215.534,394,222,105,103,18.956,63
2024,12,12,James Madison,Sun Belt,7,2,146.941,48.284,45,0.778,0.650,0.127,0.752,298.246,151.304,340,174,114,115,-67.438,116
2024,12,13,Texas State,Sun Belt,5,4,140.683,41.499,50,0.556,0.615,-0.059,-0.326,309.615,168.932,322,174,104,103,-49.683,108
2024,12,14,Boise State,Mountain West,8,1,140.000,127.436,16,0.889,0.770,0.119,0.705,361.905,221.905,380,233,105,105,-20.980,82
2024,12,15,SMU,ACC,8,1,120.836,140.875,12,0.889,0.812,0.077,0.461,306.306,185.470,340,217,111,117,20.458,60
2024,12,16,Tennessee,SEC,7,2,117.594,107.155,20,0.778,0.860,-0.082,-0.460,242.373,124.779,286,141,118,113,41.137,37
2024,12,17,UNLV,Mountain West,7,2,99.904,49.679,44,0.778,0.639,0.139,0.819,294.595,194.690,327,220,111,113,-29.046,89
2024,12,18,Clemson,ACC,8,2,99.703,96.310,25,0.800,0.758,0.042,0.260,279.231,179.528,363,228,130,127,21.411,59
2024,12,19,BYU,Big 12,8,1,98.944,128.188,15,0.889,0.805,0.084,0.503,272.277,173.333,275,182,101,105,25.708,58
2024,12,20,Colorado,Big 12,7,2,98.020,129.895,13,0.778,0.797,-0.019,-0.094,274.336,176.316,310,201,113,114,37.457,43
2024,12,21,Iowa State,Big 12,7,2,97.779,129.282,14,0.778,0.835,-0.057,-0.315,268.807,171.028,293,183,109,107,36.962,44
2024,12,22,Arizona State,Big 12,8,2,93.333,106.334,21,0.800,0.751,0.049,0.301,293.333,200.000,308,228,105,114,19.333,62
2024,12,23,South Carolina,SEC,7,3,93.187,157.866,10,0.700,0.885,-0.185,-1.053,244.800,151.613,306,188,125,124,74.890,7
2024,12,24,Louisiana,Sun Belt,7,2,81.404,13.072,64,0.778,0.530,0.247,1.446,314.737,233.333,299,210,95,90,-61.658,112
2024,12,25,Memphis,American Athletic,8,2,78.206,-10.258,72,0.800,0.473,0.327,1.906,280.645,202.439,348,249,124,123,-80.449,124
2024,12,26,Jacksonville State,Conference USA,7,3,74.400,-60.835,94,0.700,0.358,0.342,1.990,309.600,235.200,387,294,125,125,-118.428,133
2024,12,27,Navy,American Athletic,6,3,72.000,39.720,51,0.667,0.599,0.068,0.406,272.000,200.000,272,214,100,107,-42.933,100
2024,12,28,USC,Big Ten,5,5,68.788,114.919,18,0.500,0.798,-0.298,-1.705,263.478,194.690,303,220,115,113,59.726,22
2024,12,29,Georgia,SEC,7,2,67.460,170.021,8,0.778,0.883,-0.105,-0.589,238.889,171.429,258,180,108,105,100.823,2
2024,12,30,Texas A&M,SEC,7,2,66.964,111.021,19,0.778,0.792,-0.014,-0.066,242.202,175.238,264,184,109,105,45.115,34
2024,12,31,Washington State,Pac-12,7,2,66.364,23.659,60,0.778,0.567,0.211,1.233,300.943,234.579,319,251,106,107,-42.879,99
2024,12,32,Iowa,Big Ten,5,4,66.289,105.850,23,0.556,0.767,-0.211,-1.205,239.623,173.333,254,182,106,105,48.459,31
2024,12,33,Ohio,Mid-American,6,3,62.392,-25.237,78,0.667,0.423,0.244,1.426,238.318,175.926,255,190,107,108,-70.073,118
2024,12,34,Liberty,Conference USA,6,2,58.765,-88.636,106,0.750,0.283,0.467,2.712,261.957,203.191,241,191,92,94,-147.046,134
2024,12,35,Virginia Tech,ACC,5,5,54.677,96.158,27,0.500,0.775,-0.275,-1.574,234.677,180.000,291,225,124,125,38.569,41
2024,12,36,California,ACC,4,5,54.206,44.526,46,0.444,0.641,-0.197,-1.121,235.514,181.308,252,194,107,107,-3.573,72
2024,12,37,Bowling Green,Mid-American,5,4,52.712,27.513,59,0.556,0.579,-0.024,-0.120,232.323,179.612,230,185,99,103,-27.032,88
2024,12,38,Toledo,Mid-American,6,3,51.419,-10.868,73,0.667,0.467,0.200,1.172,223.214,171.795,250,201,112,117,-69.368,117
2024,12,39,Pittsburgh,ACC,6,3,47.432,90.013,29,0.667,0.737,-0.071,-0.393,251.818,204.386,277,233,110,114,34.931,49
2024,12,40,Louisville,ACC,5,4,46.482,96.260,26,0.556,0.718,-0.163,-0.925,290.291,243.810,299,256,103,105,53.282,27
2024,12,41,UConn,FBS Independents,6,3,45.848,-32.715,81,0.667,0.389,0.277,1.619,206.504,160.656,254,196,123,122,-79.480,123
2024,12,42,Minnesota,Big Ten,5,4,45.471,90.955,28,0.556,0.777,-0.222,-1.265,219.000,173.529,219,177,100,102,40.487,38
2024,12,43,North Carolina,ACC,5,4,45.370,67.139,37,0.556,0.658,-0.103,-0.578,270.370,225.000,292,252,108,112,9.147,66
2024,12,44,Marshall,Sun Belt,6,3,36.967,-2.587,69,0.667,0.493,0.174,1.022,246.226,209.259,261,226,106,108,-37.190,96
2024,12,45,Miami (OH),Mid-American,6,4,36.743,-34.113,82,0.600,0.395,0.205,1.203,213.158,176.415,243,187,114,106,-56.623,111
2024,12,46,Kansas State,Big 12,6,3,35.407,86.511,30,0.667,0.727,-0.060,-0.333,244.231,208.824,254,213,104,102,53.260,28
2024,12,47,Western Kentucky,Conference USA,6,3,32.021,-7.465,71,0.667,0.479,0.187,1.100,234.906,202.885,249,211,106,104,-82.248,127
2024,12,48,Sam Houston,Conference USA,8,2,29.916,-57.641,91,0.800,0.330,0.470,2.731,196.032,166.116,247,201,126,121,-84.739,129
2024,12,49,Illinois,Big Ten,6,3,28.427,72.570,35,0.667,0.684,-0.017,-0.084,243.011,214.583,226,206,93,96,46.574,33
2024,12,50,Northern Illinois,Mid-American,5,4,26.779,-11.438,74,0.556,0.459,0.097,0.574,187.156,160.377,204,170,109,106,-42.876,98
2024,12,51,Missouri,SEC,6,3,25.825,51.470,43,0.667,0.657,0.009,0.070,220.000,194.175,231,200,105,103,38.787,40
2024,12,52,South Alabama,Sun Belt,4,5,20.952,-21.551,77,0.444,0.438,0.007,0.054,244.762,223.810,257,235,105,105,-32.871,94
2024,12,53,LSU,SEC,5,4,20.758,118.004,17,0.556,0.786,-0.230,-1.313,239.806,219.048,247,230,103,105,97.689,3
2024,12,54,East Carolina,American Athletic,5,4,18.361,-63.452,96,0.556,0.341,0.214,1.254,248.276,229.915,288,269,116,117,-78.311,122
2024,12,55,Baylor,Big 12,5,4,18.074,56.465,42,0.556,0.631,-0.076,-0.421,273.214,255.140,306,273,112,107,41.648,35
2024,12,56,Duke,ACC,6,3,16.151,20.779,61,0.667,0.575,0.092,0.548,190.551,174.400,242,218,127,125,8.175,68
2024,12,57,Cincinnati,Big 12,4,5,13.121,67.092,38,0.444,0.677,-0.233,-1.328,238.384,225.263,236,214,99,95,61.023,21
2024,12,58,Auburn,SEC,3,6,12.941,33.396,57,0.333,0.623,-0.290,-1.659,193.333,180.392,203,184,105,102,26.516,55
2024,12,59,UCF,Big 12,3,6,11.765,60.230,40,0.333,0.648,-0.315,-1.801,267.647,255.882,273,261,102,102,67.076,15
2024,12,60,Texas Tech,Big 12,5,4,10.719,62.017,39,0.556,0.662,-0.107,-0.599,254.622,243.902,303,300,119,123,54.687,26
2024,12,61,Vanderbilt,SEC,5,4,10.664,78.859,33,0.556,0.690,-0.135,-0.763,234.375,223.711,225,217,96,97,63.130,19
2024,12,62,TCU,Big 12,5,4,10.280,43.615,47,0.556,0.598,-0.043,-0.229,268.224,257.944,287,276,107,107,29.854,53
2024,12,63,Nebraska,Big Ten,4,5,9.074,79.451,32,0.444,0.751,-0.306,-1.754,204.124,195.050,198,197,97,101,55.102,25
2024,12,64,Wisconsin,Big Ten,4,5,7.835,57.358,41,0.444,0.692,-0.247,-1.412,196.296,188.462,212,196,108,104,73.999,8
2024,12,65,Old Dominion,Sun Belt,4,6,7.262,10.580,65,0.400,0.532,-0.132,-0.748,208.800,201.538,261,262,125,130,2.112,71
2024,12,66,San José State,Mountain West,5,4,2.752,-79.817,102,0.556,0.301,0.255,1.490,218.349,215.596,238,235,109,109,-70.981,119
2024,12,67,Syracuse,ACC,6,3,2.560,34.986,56,0.667,0.577,0.089,0.532,273.267,270.707,276,268,101,99,27.275,54
2024,12,68,Fresno State,Mountain West,4,5,2.243,-84.223,104,0.444,0.257,0.187,1.100,225.243,223.000,232,223,103,100,-71.282,120
2024,12,69,Kansas,Big 12,3,6,0.970,73.497,34,0.333,0.683,-0.349,-2.003,251.485,250.515,254,243,101,97,69.081,13
2024,12,70,Florida International,Conference USA,3,6,0.000,-100.183,112,0.333,0.207,0.127,0.748,191.892,191.892,213,213,111,111,-88.711,130
2024,12,71,Louisiana Tech,Conference USA,3,6,-7.668,-110.411,114,0.333,0.164,0.170,0.997,168.696,176.364,194,194,115,110,-108.839,131
2024,12,72,Kentucky,SEC,3,6,-11.024,68.601,36,0.333,0.696,-0.362,-2.077,187.912,198.936,171,187,91,94,65.317,17
2024,12,73,Washington,Big Ten,5,5,-11.286,35.645,55,0.500,0.607,-0.107,-0.601,198.148,209.434,214,222,108,106,55.426,23
2024,12,74,Georgia Tech,ACC,5,4,-12.214,37.493,53,0.556,0.599,-0.043,-0.234,224.742,236.957,218,218,97,92,50.280,30
2024,12,75,Rutgers,Big Ten,5,4,-12.294,37.017,54,0.556,0.596,-0.041,-0.219,214.706,227.000,219,227,102,100,41.226,36
2024,12,76,Oklahoma,SEC,4,5,-15.722,41.689,49,0.444,0.623,-0.179,-1.018,164.103,179.825,192,205,117,114,72.787,10
2024,12,77,North Texas,American Athletic,4,5,-16.484,-36.796,84,0.444,0.418,0.026,0.166,279.130,295.614,321,337,115,114,-32.008,93
2024,12,78,Colorado State,Mountain West,6,3,-17.091,-62.055,95,0.667,0.283,0.384,2.236,186.792,203.883,198,210,106,103,-64.150,114
2024,12,79,Michigan,Big Ten,5,5,-18.085,38.201,52,0.500,0.612,-0.112,-0.632,185.455,203.540,204,230,110,113,66.252,16
2024,12,80,Utah,Big 12,3,6,-18.189,14.757,63,0.333,0.572,-0.238,-1.362,149.580,167.769,178,203,119,121,35.322,47
2024,12,81,NC State,ACC,4,5,-18.274,3.309,68,0.444,0.508,-0.064,-0.351,236.190,254.464,248,285,105,112,9.762,65
2024,12,82,Arkansas,SEC,4,5,-20.532,29.009,58,0.444,0.577,-0.132,-0.748,217.431,237.963,237,257,109,108,55.396,24
2024,12,83,Florida,SEC,4,5,-24.591,84.281,31,0.444,0.718,-0.274,-1.567,215.596,240.187,235,257,109,107,101.296,1
2024,12,84,Coastal Carolina,Sun Belt,4,5,-29.991,-55.342,90,0.444,0.371,0.073,0.439,249.057,279.048,264,293,106,105,-30.588,90
2024,12,85,Boston College,ACC,4,5,-30.672,8.975,66,0.444,0.525,-0.081,-0.450,209.524,240.196,220,245,105,102,38.159,42
2024,12,86,West Virginia,Big 12,4,5,-31.597,42.496,48,0.444,0.597,-0.152,-0.864,257.292,288.889,247,286,96,99,68.844,14
2024,12,87,South Florida,American Athletic,4,5,-32.814,-50.461,89,0.444,0.341,0.103,0.614,196.694,229.508,238,280,121,122,-14.588,77
2024,12,88,Eastern Michigan,Mid-American,4,5,-41.186,-128.710,119,0.444,0.194,0.251,1.465,206.087,247.273,237,272,115,110,-81.274,125
2024,12,89,UTSA,American Athletic,4,5,-41.884,-69.747,97,0.444,0.306,0.139,0.818,200.752,242.636,267,313,133,129,-54.384,109
2024,12,90,Virginia,ACC,4,5,-42.857,7.056,67,0.444,0.522,-0.077,-0.430,191.071,233.929,214,262,112,112,47.515,32
2024,12,91,Maryland,Big Ten,3,6,-44.612,-6.725,70,0.333,0.482,-0.149,-0.842,198.246,242.857,226,272,114,112,62.233,20
2024,12,92,Georgia Southern,Sun Belt,5,4,-45.566,-25.953,79,0.556,0.433,0.123,0.725,221.101,266.667,241,288,109,108,8.762,67
2024,12,93,New Mexico,Mountain West,5,5,-46.070,-173.409,126,0.500,0.285,0.215,1.257,318.692,364.762,341,383,107,105,-74.821,121
2024,12,94,Troy,Sun Belt,2,7,-54.290,-74.662,99,0.222,0.303,-0.080,-0.448,206.316,260.606,196,258,95,99,-24.404,87
2024,12,95,Buffalo,Mid-American,5,4,-54.849,-97.317,109,0.556,0.250,0.306,1.782,202.542,257.391,239,296,118,115,-55.880,110
2024,12,96,Oklahoma State,Big 12,2,7,-57.645,-42.772,88,0.222,0.391,-0.169,-0.960,216.667,274.312,234,299,108,109,36.130,46
2024,12,97,Western Michigan,Mid-American,4,5,-67.006,-76.900,100,0.444,0.330,0.114,0.675,241.905,308.911,254,312,105,101,-24.054,86
2024,12,98,Arizona,Big 12,3,6,-67.547,-27.359,80,0.333,0.415,-0.082,-0.457,192.453,260.000,204,273,106,105,34.860,50
2024,12,99,Oregon State,Pac-12,3,6,-67.778,-102.602,113,0.333,0.263,0.070,0.421,215.556,283.333,194,272,90,96,-31.939,92
2024,12,100,Northwestern,Big Ten,3,6,-68.579,-16.029,76,0.333,0.447,-0.114,-0.643,137.963,206.542,149,221,108,107,53.027,29
2024,12,101,UCLA,Big Ten,4,6,-68.740,19.124,62,0.400,0.550,-0.150,-0.850,191.837,260.577,188,271,98,104,93.359,5
2024,12,102,Nevada,Mountain West,2,8,-70.886,-83.712,103,0.200,0.301,-0.101,-0.568,207.619,278.505,218,298,105,107,-16.450,78
2024,12,103,Houston,Big 12,4,6,-73.031,-36.944,85,0.400,0.362,0.038,0.236,117.647,190.678,140,225,119,118,40.111,39
2024,12,104,Wake Forest,ACC,3,6,-80.128,-34.610,83,0.333,0.411,-0.078,-0.435,203.509,283.636,232,312,114,110,36.187,45
2024,12,105,Arkansas State,Sun Belt,5,4,-82.148,-98.046,111,0.556,0.249,0.307,1.789,196.154,278.302,204,295,104,106,-41.404,97
2024,12,106,UTEP,Conference USA,2,7,-86.157,-176.050,127,0.222,0.086,0.136,0.801,138.843,225.000,168,270,121,120,-83.360,128
2024,12,107,UL Monroe,Sun Belt,4,5,-86.978,-72.125,98,0.444,0.296,0.149,0.876,166.355,253.333,178,266,107,105,-17.392,80
2024,12,108,Utah State,Mountain West,2,7,-88.954,-39.520,87,0.222,0.443,-0.220,-1.257,253.774,342.727,269,377,106,110,-21.149,83
2024,12,109,Air Force,Mountain West,2,7,-89.561,-132.641,121,0.222,0.136,0.086,0.516,159.375,248.936,153,234,96,94,-48.856,106
2024,12,110,Florida Atlantic,American Athletic,1,8,-94.643,-138.536,122,0.111,0.171,-0.060,-0.329,171.429,266.071,180,298,105,112,-43.752,101
2024,12,111,San Diego State,Mountain West,2,7,-95.797,-139.590,123,0.222,0.129,0.093,0.556,162.857,258.654,171,269,105,104,-45.178,103
2024,12,112,Wyoming,Mountain West,2,7,-98.863,-130.829,120,0.222,0.111,0.111,0.660,169.027,267.890,191,292,113,109,-47.701,104
2024,12,113,Hawai'i,Mountain West,2,7,-100.000,-94.455,108,0.222,0.201,0.021,0.139,155.882,255.882,159,261,102,102,-20.532,81
2024,12,114,Michigan State,Big Ten,3,6,-101.495,-15.359,75,0.333,0.451,-0.118,-0.666,150.980,252.475,154,255,102,101,73.822,9
2024,12,115,Rice,American Athletic,2,7,-102.157,-77.653,101,0.222,0.240,-0.018,-0.089,123.333,225.490,148,230,120,102,-22.335,84
2024,12,116,Georgia State,Sun Belt,1,8,-103.774,-111.353,115,0.111,0.223,-0.112,-0.629,172.642,276.415,183,293,106,106,-8.687,74
2024,12,117,Mississippi State,SEC,1,8,-111.441,-38.673,86,0.111,0.417,-0.306,-1.750,222.222,333.663,220,337,99,101,65.029,18
2024,12,118,App State,Sun Belt,3,5,-111.977,-94.098,107,0.375,0.279,0.096,0.572,213.830,325.806,201,303,94,93,-16.790,79
2024,12,119,Kennesaw State,Conference USA,1,8,-112.568,-193.861,132,0.111,0.060,0.051,0.309,144.954,257.522,158,291,109,113,-81.839,126
2024,12,120,Central Michigan,Mid-American,2,7,-116.792,-150.604,125,0.222,0.146,0.076,0.457,163.208,280.000,173,308,106,110,-48.500,105
2024,12,121,Ball State,Mid-American,2,7,-119.461,-97.881,110,0.222,0.269,-0.047,-0.252,223.529,342.991,228,367,102,107,-31.760,91
2024,12,122,Tulsa,American Athletic,2,7,-130.753,-182.208,128,0.222,0.086,0.136,0.803,158.678,289.431,192,356,121,123,-66.009,115
2024,12,123,Temple,American Athletic,3,7,-131.938,-122.100,118,0.300,0.143,0.157,0.925,148.062,280.000,191,350,129,125,-22.732,85
2024,12,124,Stanford,ACC,2,7,-142.127,-59.440,92,0.222,0.331,-0.109,-0.613,166.055,308.182,181,339,109,110,71.391,12
2024,12,125,UAB,American Athletic,1,8,-146.233,-147.802,124,0.111,0.183,-0.072,-0.400,185.586,331.818,206,365,111,110,-8.444,73
2024,12,126,Florida State,ACC,1,9,-152.778,-60.555,93,0.100,0.315,-0.215,-1.226,123.148,275.926,133,298,108,108,71.494,11
2024,12,127,Charlotte,American Athletic,2,7,-157.673,-117.095,117,0.222,0.221,0.001,0.020,173.394,331.068,189,341,109,103,25.853,57
2024,12,128,New Mexico State,Conference USA,1,8,-159.454,-189.045,131,0.111,0.057,0.054,0.328,142.241,301.695,165,356,116,118,-63.531,113
2024,12,129,Massachusetts,FBS Independents,0,8,-161.172,-183.504,129,0.000,0.109,-0.109,-0.616,155.682,316.854,137,282,88,89,-44.786,102
2024,12,130,Akron,Mid-American,1,8,-161.607,-115.850,116,0.111,0.197,-0.085,-0.478,138.393,300.000,155,333,112,111,10.290,64
2024,12,131,Middle Tennessee,Conference USA,2,7,-164.078,-209.436,134,0.222,0.080,0.142,0.836,135.922,300.000,140,315,103,105,-48.923,107
2024,12,132,Southern Miss,Sun Belt,0,9,-224.074,-204.915,133,0.000,0.054,-0.054,-0.299,105.556,329.630,114,356,108,108,-12.511,76
2024,12,133,Purdue,Big Ten,0,9,-263.103,-84.733,105,0.000,0.281,-0.281,-1.606,118.269,381.373,123,389,104,102,94.882,4
2024,12,134,Kent State,Mid-American,0,9,-266.964,-186.102,130,0.000,0.083,-0.083,-0.464,112.500,379.464,126,425,112,112,5.412,69
2024,13,1,Ohio State,Big Ten,10,1,254.209,229.346,1,0.909,0.961,-0.052,-0.300,352.542,98.333,416,118,118,120,36.397,49
2024,13,2,Army,American Athletic,8,1,233.524,79.418,32,0.889,0.713,0.176,1.039,380.263,146.739,289,135,76,92,-78.208,124
2024,13,3,Notre Dame,FBS Independents,10,1,231.538,183.420,3,0.909,0.930,-0.021,-0.117,330.000,98.462,429,128,130,130,14.631,63
2024,13,4,Texas,SEC,10,1,202.173,177.451,5,0.909,0.943,-0.034,-0.196,299.254,97.080,401,133,134,137,27.476,57
2024,13,5,Tulane,American Athletic,8,2,182.619,111.180,18,0.800,0.786,0.014,0.086,335.897,153.279,393,187,117,122,-31.913,91
2024,13,6,Penn State,Big Ten,10,1,174.674,178.576,4,0.909,0.904,0.005,0.036,312.281,137.607,356,161,114,117,35.922,50
2024,13,7,Oregon,Big Ten,10,0,172.727,201.953,2,1.000,0.922,0.078,0.467,317.273,144.545,349,159,110,110,32.572,54
2024,13,8,Indiana,Big Ten,9,1,171.946,148.827,12,0.900,0.824,0.076,0.452,333.628,161.682,377,173,113,107,13.092,65
2024,13,9,Miami,ACC,9,1,167.013,152.995,11,0.900,0.801,0.099,0.588,375.862,208.850,436,236,116,113,16.729,62
2024,13,10,Ole Miss,SEC,7,3,163.213,174.815,6,0.700,0.927,-0.227,-1.329,287.603,124.390,348,153,121,123,41.526,41
2024,13,11,Tennessee,SEC,8,2,148.935,96.290,28,0.800,0.836,-0.036,-0.207,259.091,110.156,342,141,132,128,16.874,61
2024,13,12,Alabama,SEC,7,3,134.807,156.140,9,0.700,0.866,-0.166,-0.967,283.607,148.800,346,186,122,125,69.796,11
2024,13,13,Boise State,Mountain West,9,1,130.172,105.857,22,0.900,0.732,0.168,0.991,342.241,212.069,397,246,116,116,-31.354,90
2024,13,14,SMU,ACC,9,1,129.609,154.941,10,0.900,0.840,0.060,0.356,303.252,173.643,373,224,123,129,24.899,58
2024,13,15,Texas State,Sun Belt,5,5,121.295,26.191,60,0.500,0.570,-0.070,-0.406,312.821,191.525,366,226,117,118,-55.053,107
2024,13,16,James Madison,Sun Belt,7,3,119.685,21.279,63,0.700,0.567,0.133,0.785,283.465,163.780,360,208,127,127,-69.923,121
2024,13,17,Clemson,ACC,8,2,99.703,98.750,26,0.800,0.762,0.038,0.230,279.231,179.528,363,228,130,127,23.851,59
2024,13,18,UNLV,Mountain West,8,2,97.482,48.068,44,0.800,0.636,0.164,0.969,287.805,190.323,354,236,123,124,-30.740,88
2024,13,19,Georgia,SEC,8,2,95.368,160.051,7,0.800,0.858,-0.058,-0.336,268.644,173.276,317,201,118,116,67.864,12
2024,13,20,South Carolina,SEC,7,3,93.187,156.894,8,0.700,0.884,-0.184,-1.076,244.800,151.613,306,188,125,124,73.919,10
2024,13,21,Louisiana,Sun Belt,8,2,91.064,22.758,62,0.800,0.552,0.248,1.464,324.074,233.010,350,240,108,103,-60.653,111
2024,13,22,Iowa State,Big 12,8,2,89.658,119.010,15,0.800,0.795,0.005,0.034,270.000,180.342,324,211,120,117,35.740,51
2024,13,23,BYU,Big 12,8,2,88.300,131.967,13,0.800,0.811,-0.011,-0.060,270.909,182.609,298,210,110,115,42.180,39
2024,13,24,Arizona State,Big 12,9,2,88.109,112.251,17,0.818,0.765,0.053,0.320,292.174,204.065,336,251,115,123,30.937,55
2024,13,25,Jacksonville State,Conference USA,8,3,80.841,-44.765,87,0.727,0.393,0.334,1.970,306.767,225.926,408,305,133,135,-110.986,133
2024,13,26,Colorado,Big 12,7,3,78.472,105.335,23,0.700,0.744,-0.044,-0.255,273.554,195.082,331,238,121,122,42.141,40
2024,13,27,Memphis,American Athletic,8,2,78.206,-12.188,71,0.800,0.468,0.332,1.959,280.645,202.439,348,249,124,123,-82.378,127
2024,13,28,Iowa,Big Ten,6,4,73.164,102.642,24,0.600,0.770,-0.170,-0.994,239.831,166.667,283,195,118,117,37.657,46
2024,13,29,Navy,American Athletic,6,3,72.000,42.163,49,0.667,0.606,0.060,0.360,272.000,200.000,272,214,100,107,-40.490,98
2024,13,30,Ohio,Mid-American,7,3,70.287,-10.227,70,0.700,0.468,0.232,1.370,234.454,164.167,279,197,119,120,-64.746,115
2024,13,31,Liberty,Conference USA,7,2,69.683,-58.775,94,0.778,0.354,0.424,2.496,273.529,203.846,279,212,102,104,-129.584,134
2024,13,32,USC,Big Ten,6,5,68.169,110.608,19,0.545,0.798,-0.252,-1.475,257.600,189.431,322,233,125,123,54.978,25
2024,13,33,Bowling Green,Mid-American,6,4,67.112,27.966,59,0.600,0.582,0.018,0.112,239.286,172.174,268,198,112,115,-39.522,97
2024,13,34,Louisville,ACC,6,4,65.678,125.665,14,0.600,0.778,-0.178,-1.043,292.174,226.496,336,265,115,117,63.652,17
2024,13,35,Texas A&M,SEC,7,3,58.801,109.048,20,0.700,0.776,-0.076,-0.439,247.967,189.167,305,227,123,120,49.114,31
2024,13,36,Washington State,Pac-12,7,3,58.186,6.707,66,0.700,0.518,0.182,1.076,307.759,249.573,357,292,116,117,-50.178,104
2024,13,37,Kansas State,Big 12,7,3,54.310,107.346,21,0.700,0.773,-0.073,-0.425,254.310,200.000,295,228,116,114,55.753,24
2024,13,38,California,ACC,5,5,53.694,40.006,51,0.500,0.625,-0.125,-0.729,235.897,182.203,276,215,117,118,-8.192,73
2024,13,39,Virginia Tech,ACC,5,6,44.681,92.043,30,0.455,0.765,-0.310,-1.816,226.241,181.560,319,256,141,141,42.329,38
2024,13,40,Miami (OH),Mid-American,7,4,41.209,-29.650,78,0.636,0.407,0.229,1.354,208.730,167.521,263,196,126,117,-57.827,109
2024,13,41,South Alabama,Sun Belt,5,5,40.707,-14.536,74,0.500,0.459,0.041,0.247,251.724,211.017,292,249,116,118,-45.773,102
2024,13,42,Minnesota,Big Ten,5,5,40.174,96.973,27,0.500,0.783,-0.283,-1.656,219.820,179.646,244,203,111,113,52.461,26
2024,13,43,Missouri,SEC,7,3,40.092,63.962,38,0.700,0.691,0.009,0.059,234.783,194.690,270,220,115,113,33.547,53
2024,13,44,UConn,FBS Independents,6,4,38.060,-30.575,80,0.600,0.395,0.205,1.209,207.463,169.403,278,227,134,134,-68.648,120
2024,13,45,Marshall,Sun Belt,7,3,36.798,6.074,67,0.700,0.516,0.184,1.085,252.500,215.702,303,261,120,121,-28.146,86
2024,13,46,Toledo,Mid-American,6,4,32.839,-27.788,77,0.600,0.414,0.186,1.101,207.258,174.419,257,225,124,129,-66.271,117
2024,13,47,Illinois,Big Ten,7,3,30.596,78.904,33,0.700,0.692,0.008,0.053,256.311,225.714,264,237,103,105,51.952,27
2024,13,48,Nebraska,Big Ten,5,5,27.282,90.087,31,0.500,0.764,-0.264,-1.546,222.018,194.737,242,222,109,114,50.737,29
2024,13,49,TCU,Big 12,6,4,24.726,56.366,40,0.600,0.623,-0.023,-0.130,282.353,257.627,336,304,119,118,28.602,56
2024,13,50,North Carolina,ACC,5,5,24.543,42.668,48,0.500,0.602,-0.102,-0.595,260.833,236.290,313,293,120,124,7.142,67
2024,13,51,East Carolina,American Athletic,6,4,23.846,-51.960,92,0.600,0.364,0.236,1.390,252.308,228.462,328,297,130,130,-72.366,123
2024,13,52,LSU,SEC,6,4,23.380,114.783,16,0.600,0.778,-0.178,-1.041,241.964,218.584,271,247,112,113,91.082,3
